State,County Name,GROC09,CONVS09,FFR09,PCT_DIABETES_ADULTS09,PCT_OBESE_ADULTS09,MEDHHINC09,LACCESS_POP09,LACCESS_POP09,POPULATOIN 09,POP 09,GROC14,CONVS14,FFR14,PCT_DIABETES_ADULTS14,PCT_OBESE_ADULTS14,MEDHHINC14,PCT_LACCESS_POP14,LACCESS_POP14,POPULATION 14,POP 14
TN,Davidson,32,94,70,9.9,29.2,40618,17%,28180,162878,"162,878",33,85,88,11,31.4,46400,17%,26968,162878,"163,958"
TN,Decatur,7,35,18,13.4,33.8,33288,16%,4326,27842,"27,842",6,28,21,12.1,30,37661,13%,3707,27842,"27,269"
TN,DeKalb,12,46,41,11.3,33.9,34822,4%,2680,71109,"71,109",14,50,43,13.4,30.4,37305,4%,2680,71109,"70,947"
TN,Dickson,9,37,33,11.1,30.1,43353,12%,6011,49666,"49,666",9,36,40,12.6,35.9,47621,13%,6387,49666,"50,609"
TN,Dyer,9,24,26,11.9,35.7,36735,29%,11278,38335,"38,335",7,27,20,15.8,37.2,43391,33%,12712,38335,"37,868"
TN,Fayette,5,7,12,14.1,36.5,32643,3%,438,17241,"17,241",5,8,9,15.1,33.7,37085,2%,407,17241,"16,821"
TN,Fentress,7,8,8,13.3,35.3,29088,0%,49,17959,"17,959",4,9,10,14.6,35.5,31824,0%,37,17959,"17,867"
TN,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
TN,Gibson,6,12,24,9.9,28.3,45383,10%,3461,33503,"33,503",7,16,20,13.4,32.1,53483,4%,1293,33503,"33,833"
TN,Giles,5,24,19,11.3,36.2,35466,16%,4578,29485,"29,485",7,27,19,14.4,32.1,42207,12%,3490,29485,"28,917"
TN,Grainger,4,13,5,11.5,31.8,33291,0%,0,#DIV/0!,"22,657",4,16,4,14.4,35,38103,0%,0,#DIV/0!,"22,830"
TN,Greene,5,8,1,18.8,47.6,27117,36%,3287,9045,"9,045",2,12,1,21,46.3,25398,33%,2963,9045,"8,525"
TN,Grundy,6,20,31,7.7,31.7,60130,18%,9126,50063,"50,063",5,18,38,8.6,30.4,71928,19%,9307,50063,"50,409"
TN,Hamblen,12,40,56,12.7,32.6,38711,33%,20801,62544,"62,544",12,41,52,13.9,30.8,39566,44%,27609,62544,"63,022"
TN,Hamilton,5,15,8,13.7,38.4,31820,22%,3269,14799,"14,799",2,17,7,13,33.2,33497,22%,3266,14799,"14,068"
TN,Hancock,1,9,5,15.7,37.1,23887,24%,2303,9429,"9,429",2,8,7,15.8,31.2,28328,23%,2162,9429,"8,542"
TN,Hardeman,6,22,8,12.1,38.6,31747,30%,8061,27253,"27,253",7,18,8,14.7,37.8,37729,27%,7469,27253,"25,927"
TN,Hardin,1,2,1,9.8,30.3,34228,24%,1025,4320,"4,320",1,4,0,13,30.6,39128,17%,715,4320,"4,217"
TN,Hawkins,9,26,34,12.8,34.3,37164,23%,13279,56833,"56,833",8,27,24,14.4,32.9,38708,20%,11434,56833,"56,529"
TN,Haywood,10,44,38,10.7,28.1,39987,20%,12027,59036,"59,036",10,36,38,12.3,30,43573,22%,12745,59036,"59,376"
TN,Henderson,2,5,1,10,30.9,43212,1%,102,7331,"7,331",2,5,2,11.8,30.4,47354,1%,100,7331,"6,985"
TN,Henry,4,13,10,14.8,33.7,37851,2%,386,17302,"17,302",3,15,10,18.7,35.8,42501,5%,805,17302,"17,156"
TN,Hickman,2,4,1,13.5,33.4,39087,3%,159,4902,"4,902",2,4,1,14.1,35.2,40890,0%,0,#DIV/0!,"4,710"
TN,Houston,14,63,83,12.4,33,39290,21%,21404,101547,"101,547",16,67,97,13.7,32.8,43568,18%,18341,101547,"104,177"
TN,Humphreys,3,9,3,14.5,41.4,24205,20%,1836,9375,"9,375",2,9,3,17.3,41.6,25625,22%,2103,9375,"8,774"
TN,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
TN,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
TN,Johnson,1,13,17,10.6,35.4,32326,9%,2319,25540,"25,540",2,11,11,12.5,36.4,35877,6%,1503,25540,"25,998"
TN,Knox,9,17,37,9.5,32.8,39409,14%,7394,52919,"52,919",10,16,39,9.8,26.2,43796,18%,9510,52919,"51,953"
TN,Lake,24,25,29,9.5,26.8,35914,18%,11383,64665,"64,665",22,33,33,10.1,26.2,37993,19%,12117,64665,"64,099"
TN,Lauderdale,15,57,61,13.7,32.4,39213,16%,14584,92709,"92,709",17,50,72,14.2,32.9,43008,13%,12476,92709,"93,005"
TN,Lawrence,7,18,25,13.6,38.1,37365,4%,1349,34339,"34,339",5,19,16,15.6,35.5,41771,5%,1648,34339,"33,432"
TN,Lewis,3,2,2,10.9,30.4,37742,48%,1853,3821,"3,821",4,2,4,10.5,29.7,41688,48%,1853,3821,"3,826"
TN,Lincoln,1,6,2,10.5,36.2,35070,34%,4853,14134,"14,134",1,5,5,12.3,37.5,40216,33%,4694,14134,"13,967"
TN,Loudon,8,33,30,13,30.6,47206,28%,13675,48556,"48,556",9,31,38,13.3,27.5,52787,30%,14632,48556,"50,646"
TN,McMinn,6,41,38,12,33.5,38183,15%,8059,52266,"52,266",7,45,34,14.1,33.7,39207,13%,6824,52266,"52,710"
TN,McNairy,3,17,12,12.6,36.6,33139,11%,2771,26075,"26,075",4,14,17,16.9,38.6,37337,10%,2568,26075,"26,114"
TN,Macon,5,14,10,15.6,41.4,27041,35%,7506,21452,"21,452",4,14,9,18.4,44.7,29522,38%,8051,21452,"19,594"
TN,Madison,35,211,300,11.8,31.4,54633,33%,110052,334811,"334,811",44,213,330,11.5,32.3,59117,26%,88544,334811,"350,121"
TN,Marion,5,18,26,12.3,32.7,32080,2%,538,30776,"30,776",3,24,17,18.7,35.5,34977,6%,1929,30776,"30,250"
TN,Marshall,19,65,70,12,29.1,38859,14%,12814,93019,"93,019",21,71,71,12.8,33.2,40599,11%,10485,93019,"94,320"
TN,Maury,16,51,59,11.3,33.2,45445,16%,13115,80956,"80,956",15,54,71,11.9,33.6,50868,19%,15063,80956,"85,541"
TN,Meigs,3,15,14,10.8,31.6,33194,21%,4991,23770,"23,770",2,16,16,16.7,34.3,38479,16%,3889,23770,"23,329"
TN,Monroe,7,15,10,13.8,35.5,31744,31%,7149,23068,"23,068",6,15,9,17.8,35.3,35163,25%,5712,23068,"21,902"
TN,Montgomery,33,131,169,13.9,34.1,41556,28%,64260,229363,"229,363",37,141,210,13.5,34.8,42666,29%,66181,229363,"227,193"
TN,Moore,16,43,45,9.9,26.6,47705,25%,22380,88247,"88,247",20,51,67,10.6,27.4,52139,20%,17936,88247,"93,126"
TN,Morgan,22,91,100,11.2,32.9,44859,12%,14010,119490,"119,490",16,95,99,12.6,31.6,47234,13%,15514,119490,"119,602"
TN,Obion,4,17,22,13.1,32.1,38530,11%,3417,31807,"31,807",3,13,18,15.5,33.6,39946,11%,3472,31807,"30,875"
TN,Overton,7,8,11,10.9,32.6,33230,2%,350,22083,"22,083",6,14,11,15.1,33,36316,1%,295,22083,"22,002"
TN,Perry,5,8,2,19.8,40.2,24742,9%,972,10591,"10,591",4,6,1,21.7,43,26218,8%,882,10591,"9,842"
TN,Pickett,2,5,3,12.6,31.2,30016,1%,39,5077,"5,077",2,5,4,15,33.1,34714,1%,39,5077,"5,081"
TN,Polk,6,13,12,11.3,37.6,29938,37%,7612,20662,"20,662",4,12,8,13.9,36.7,34723,38%,7940,20662,"20,252"
TN,Putnam,12,53,30,14.3,35.2,33300,25%,18371,74364,"74,364",13,51,28,12.2,36.1,32351,24%,17894,74364,"71,936"
TN,Rhea,7,19,21,11.3,33.9,36308,8%,2616,31809,"31,809",7,24,20,13.7,30.4,39863,10%,3162,31809,"32,607"
TN,Roane,7,33,31,13.2,34.9,42620,26%,13850,54181,"54,181",6,40,34,13.4,34.1,43939,26%,13942,54181,"52,773"
TN,Robertson,1,0,1,12.6,32,32844,75%,1705,2282,"2,282",1,0,0,13.7,34.6,40027,71%,1613,2282,"2,199"
TN,Rutherford,15,42,38,11.7,30.6,35057,23%,15369,67810,"67,810",13,37,39,13.9,28.7,36998,21%,14562,67810,"66,587"
TN,Scott,2,5,2,10.8,31.7,29633,18%,2004,11233,"11,233",2,4,4,11.4,32.5,36028,17%,1943,11233,"10,659"
TN,Sequatchie,0,11,6,10.6,35.6,38082,1%,134,14112,"14,112",0,8,12,13.5,28.3,43207,0%,9,14112,"14,773"
TN,Sevier,4,12,8,12.4,32.2,35279,34%,5789,17058,"17,058",4,14,7,12.2,36.7,41848,23%,4002,17058,"17,377"
TN,Shelby,26,100,128,8.2,28,67135,27%,52014,195085,"195,085",26,98,141,8.7,30.1,70879,24%,47122,195085,"205,990"
TN,Smith,3,3,1,10.4,31.2,38120,39%,1494,3853,"3,853",3,1,3,10.6,34.1,43872,37%,1440,3853,"3,725"
TN,Stewart,0,7,2,16.8,35.4,26659,17%,1034,6058,"6,058",1,4,0,13.7,34.2,28977,10%,595,6058,"5,819"
TN,Sullivan,4,9,9,9.3,31.4,42481,5%,1055,21475,"21,475",3,10,11,13,32.9,44939,5%,1042,21475,"21,013"
TN,Sumner,6,6,14,10.7,34.2,47113,25%,5940,24132,"24,132",6,10,11,11.1,31.1,51451,29%,7002,24132,"23,471"
TN,Tipton,1,8,9,11,30.8,54171,32%,5142,15936,"15,936",2,8,10,10.8,31.1,56292,12%,1879,15936,"15,452"
TN,Trousdale,2,7,2,11.4,32.8,35824,0%,0,#DIV/0!,"7,870",3,7,4,13.2,32.9,47531,0%,0,#DIV/0!,"7,990"
TN,Unicoi,3,9,13,12.3,32.5,35976,7%,1352,18313,"18,313",2,7,10,14.7,33.4,36641,13%,2402,18313,"17,914"
TN,Union,10,42,24,11.6,30.8,36934,22%,9035,41639,"41,639",6,35,27,13.5,39.4,42195,26%,10944,41639,"40,158"
TN,Warren,1,6,1,14.7,35.1,29764,1%,86,5834,"5,834",1,5,1,15.8,32,32350,2%,122,5834,"5,500"
TN,Washington,3,10,4,12.9,36.2,37639,10%,1708,17581,"17,581",2,9,3,17.8,40.2,42658,8%,1479,17581,"16,891"
TN,Wayne,4,24,26,10,32.3,36562,28%,8513,30099,"30,099",2,25,21,13.1,31.8,41466,29%,8633,30099,"29,972"
TN,Weakley,7,17,20,10.7,31.7,34782,8%,2803,35021,"35,021",5,16,23,14.7,30.9,38025,12%,4131,35021,"34,001"
TN,White,15,37,49,10.1,31.2,39974,14%,11024,77076,"77,076",12,40,60,10.1,36.3,42508,12%,9452,77076,"78,532"
TN,Williamson,16,31,41,8.3,30.6,43004,18%,11943,66357,"66,357",14,27,42,10.5,31.6,47678,14%,9594,66357,"67,350"
TN,Wilson,2,9,6,11.1,34.6,37078,11%,1020,9409,"9,409",2,11,5,13.6,32.9,41461,12%,1147,9409,"8,989"
TX,Anderson,3,6,3,9.1,31.9,41054,22%,1808,8102,"8,102",3,3,4,9.8,33.3,47267,22%,1808,8102,"7,880"
TX,Andrews,1,6,9,9.3,29.7,51339,34%,5016,14786,"14,786",1,7,10,8.8,28.1,72184,34%,5016,14786,"17,405"
TX,Angelina,10,40,62,10.4,32,38954,32%,27887,86771,"86,771",9,47,64,12.9,37.5,45428,24%,20927,86771,"87,628"
TX,Aransas,2,16,12,11.4,27.5,38516,38%,8866,23158,"23,158",3,17,17,12.1,26.9,41560,38%,8866,23158,"24,872"
TX,Archer,0,7,3,11.8,28.4,51895,24%,2137,9054,"9,054",1,4,4,10.6,27.1,60414,24%,2148,9054,"8,793"
TX,Armstrong,17,27,30,10.5,34.2,42711,5%,3674,68941,"68,941",14,31,27,11.7,35.9,44893,8%,5494,68941,"67,660"
TX,Atascosa,5,26,22,9.2,29.9,42439,17%,7536,44911,"44,911",6,33,22,10.8,27.9,49047,21%,9400,44911,"47,787"
TX,Austin,4,16,17,10.5,29.6,50154,14%,3996,28417,"28,417",5,14,15,9.7,27,57960,11%,3256,28417,"28,973"
TX,Bailey,2,5,3,10.3,28.7,35476,9%,668,7165,"7,165",2,4,4,9.5,26.7,38299,9%,668,7165,"6,970"
TX,Bandera,2,11,7,11.6,29.9,46678,13%,2576,20485,"20,485",3,12,7,11.3,27.1,53662,35%,7158,20485,"20,875"
TX,Bastrop,11,37,31,10.2,31.2,49812,42%,30895,74171,"74,171",11,48,36,9.7,33.1,56866,29%,21417,74171,"77,899"
TX,Baylor,1,5,4,11.6,27.3,32111,12%,456,3726,"3,726",1,5,3,12.2,28.1,38231,12%,456,3726,"3,600"
TX,Bee,1,17,15,8.8,28.6,36462,32%,10187,31861,"31,861",1,15,16,8.7,29.3,42540,34%,10775,31861,"32,884"
TX,Bell,12,6,25,15.1,35.8,26911,21%,5967,28691,"28,691",7,6,24,14.6,37.9,23968,17%,4990,28691,"27,750"
TX,Bexar,160,685,1211,8.5,28.3,47724,31%,537898,1714773,"1,714,773",174,758,1300,8.9,27.3,52230,26%,451602,1714773,"1,858,749"
TX,Blanco,3,8,8,9.6,29,46981,10%,1048,10497,"10,497",3,8,9,11.2,28.7,53449,5%,485,10497,"10,836"
TX,Borden,0,1,0,10.1,27.8,47938,100%,641,641,641,0,3,0,11.3,27.3,63358,100%,641,641,653
TX,Bosque,4,11,5,10.4,27.2,40732,23%,4234,18212,"18,212",4,13,10,10.2,27.8,47135,10%,1762,18212,"17,761"
TX,Bowie,13,48,84,10.4,32.9,42272,29%,27240,92565,"92,565",15,36,93,12.7,32.4,42515,22%,20114,92565,"93,458"
TX,Brazoria,30,151,164,9.8,27.3,64242,26%,82488,313166,"313,166",29,152,195,9.1,31.2,71230,22%,69647,313166,"337,777"
TX,Brazos,21,101,154,7.3,30.1,37468,34%,66010,194851,"194,851",18,108,173,7.6,28.4,44767,27%,52558,194851,"208,823"
TX,Brewster,7,5,8,8.6,27.2,37200,29%,2642,9232,"9,232",5,3,7,9.7,27.7,41785,29%,2642,9232,"9,123"
TX,Briscoe,1,2,0,11.5,28.1,35931,100%,1637,1637,"1,637",1,2,0,11.2,26.4,42261,100%,1637,1637,"1,537"
TX,Brooks,3,12,5,14.1,30.9,32067,8%,1355,16243,"16,243",3,12,7,14.5,33.5,36820,8%,1355,16243,"15,534"
TX,Brown,2,4,2,7.9,29.6,43640,28%,1910,6937,"6,937",2,3,3,8.2,27.6,53516,24%,1663,6937,"6,838"
TX,Burleson,5,15,9,11.9,32.5,41273,14%,2344,17187,"17,187",4,17,12,12.2,29.8,50113,13%,2216,17187,"17,292"
TX,Burnet,4,29,31,11.1,27.9,49195,32%,13490,42750,"42,750",3,37,28,10,30,53086,33%,14183,42750,"44,254"
TX,Caldwell,6,9,8,12.3,34.8,36255,12%,1497,12984,"12,984",3,8,10,12.6,35,39355,11%,1429,12984,"12,780"
TX,Calhoun,25,88,95,14.2,33.6,37916,26%,30901,118572,"118,572",27,74,103,14.9,32.2,42091,23%,27786,118572,"115,837"
TX,Callahan,2,11,9,10.1,30.6,40614,22%,2992,13544,"13,544",2,11,9,11,28.4,44450,30%,4002,13544,"13,523"
TX,Cameron,4,5,0,10.6,32.9,47100,25%,1681,6839,"6,839",3,6,1,11.7,31.5,56259,26%,1747,6839,"6,697"
TX,Camp,2,6,5,11.9,31.1,37704,10%,1247,12401,"12,401",3,8,7,11.2,31.8,40768,10%,1247,12401,"12,659"
TX,Carson,1,5,4,11,31.2,51311,46%,2831,6182,"6,182",0,5,4,11,28.4,61083,20%,1236,6182,"6,015"
TX,Cass,5,10,7,9.2,29.5,43183,11%,1468,13642,"13,642",5,11,8,10.6,28,46647,11%,1528,13642,"13,091"
TX,Castro,2,6,6,10.4,29.6,35973,12%,957,8062,"8,062",2,5,6,9.3,28.1,43372,12%,960,8062,"7,816"
TX,Chambers,7,22,22,16.2,35.2,30061,20%,6748,34215,"34,215",7,23,26,16.4,39.7,35560,21%,7132,34215,"33,996"
TX,Cherokee,4,14,16,13.2,30.6,34410,0%,79,25989,"25,989",5,18,15,13.3,33.6,39144,0%,104,25989,"25,944"
TX,Childress,1,6,5,9.6,29.5,35171,44%,3117,7041,"7,041",1,3,7,9,27,37732,44%,3109,7041,"7,059"
TX,Clay,3,8,4,14.8,34.3,33035,5%,743,13932,"13,932",3,7,4,14.6,37.3,38908,5%,643,13932,"13,503"
TX,Cochran,1,2,2,10.9,30.1,35496,21%,662,3127,"3,127",2,3,0,10.9,26.9,39398,21%,662,3127,"2,925"
TX,Coke,1,5,0,11.6,30.7,35754,100%,3319,3320,"3,320",4,1,0,12.6,28.1,42498,100%,3319,3320,"3,232"
TX,Coleman,2,9,7,10.8,27.1,30637,20%,1746,8895,"8,895",3,6,6,11.6,28.1,35922,20%,1746,8895,"8,417"
TX,Collin,83,276,553,7.1,24.6,77862,15%,116558,782341,"782,341",103,276,741,7.9,24.6,86823,13%,99231,782341,"885,175"
TX,Collingsworth,1,3,5,11.1,29.6,32949,7%,216,3057,"3,057",1,2,4,10.7,28,38775,7%,225,3057,"3,008"
TX,Colorado,6,20,15,11.3,28.9,41395,21%,4358,20874,"20,874",5,25,16,11.3,28.5,47783,21%,4317,20874,"20,669"
TX,Comal,7,54,69,9.6,25.8,61573,19%,20618,108472,"108,472",7,61,84,8.8,26.7,68362,21%,23139,108472,"123,487"
TX,Comanche,2,1,0,10.3,28.9,38207,18%,337,1891,"1,891",2,4,1,11.1,33.6,43809,18%,337,1891,"1,945"
TX,Concho,1,5,2,8.5,30.3,33711,27%,1091,4087,"4,087",1,4,3,8.7,27.5,39945,27%,1092,4087,"4,085"
TX,Cooke,6,31,16,11.2,33,45428,9%,3344,38437,"38,437",5,36,18,10.3,29.2,54534,7%,2805,38437,"38,739"
TX,Coryell,4,23,35,8.7,29.9,45431,36%,27332,75388,"75,388",3,25,32,9.1,30.3,45989,44%,32863,75388,"75,442"
TX,Cottle,1,3,2,12.1,28.9,31892,9%,140,1505,"1,505",1,2,1,12.3,27.4,35602,100%,1504,1505,"1,432"
TX,Crane,1,4,0,10.3,30.1,50356,9%,389,4375,"4,375",1,4,3,8.8,29.3,65883,9%,389,4375,"4,928"
TX,Crockett,5,12,4,13.3,34,37945,1%,110,14586,"14,586",5,11,6,13.8,33,38474,1%,109,14586,"14,614"
TX,Crosby,3,5,4,10.6,27.8,33332,5%,278,6059,"6,059",3,4,1,9.8,27.8,34562,5%,291,6059,"5,883"
TX,Culberson,1,4,3,10.6,28.3,30666,8%,187,2398,"2,398",1,6,2,10,27.6,35192,8%,186,2398,"2,260"
TX,Dallam,0,3,6,9.2,27.6,37454,36%,2438,6703,"6,703",0,5,6,8,31.5,47559,40%,2687,6703,"7,096"
TX,Dallas,9,39,20,16,41.4,26195,18%,7786,43820,"43,820",8,31,19,19,40.8,29682,17%,7640,43820,"41,532"
TX,Dawson,4,13,19,10,26.8,51127,0%,0,#DIV/0!,"22,330",3,13,17,10.5,27.7,60195,1%,121,22330,"22,891"
TX,Delta,9,13,11,7.1,20.2,40288,4%,1357,30952,"30,952",6,11,16,7.6,20.4,42586,8%,2612,30952,"29,961"
TX,Denton,51,207,391,8.3,29.9,68671,22%,143217,662614,"662,614",66,242,494,8,22.1,75898,19%,123080,662614,"752,820"
TX,DeWitt,3,15,13,10.6,28.2,36611,19%,3849,20097,"16,561",2,11,16,11.6,30.6,47365,15%,3086,20097,"16,243"
TX,Dickens,1,4,3,10,30,32669,20%,485,2444,"2,444",1,2,3,9.9,26.6,39169,20%,485,2444,"2,205"
TX,Dimmit,2,8,7,10,29,29685,22%,2234,9996,"9,996",3,8,6,9.3,29.9,40040,39%,3897,9996,"11,026"
TX,Donley,1,4,4,11.5,29.8,34967,15%,535,3677,"3,677",1,5,4,11.1,27.6,36862,16%,574,3677,"3,503"
TX,Duval,199,397,708,11.1,28,46112,25%,215253,864263,"864,263",164,444,739,11.2,30.6,49565,25%,213634,864263,"898,372"
TX,Eastland,5,21,13,11.1,28.9,32913,22%,4032,18583,"18,583",4,21,17,12.2,28.2,41944,22%,4032,18583,"18,212"
TX,Ector,17,56,112,9.4,32.3,42339,23%,30948,137130,"137,130",20,53,108,8.9,31.6,62519,21%,28118,137130,"154,570"
TX,Edwards,3,4,6,9.1,26.9,43044,18%,1243,6721,"6,721",3,5,5,10.5,31.3,48329,18%,1243,6721,"6,622"
TX,Ellis,4,18,28,7.7,31,42409,20%,5664,28452,"28,452",5,15,32,8.9,31.6,49192,14%,4106,28452,"29,027"
TX,Erath,7,19,33,9.2,28,38068,36%,13501,37890,"37,890",4,22,34,8.9,28.2,45663,36%,13697,37890,"40,668"
TX,Falls,2,10,7,11.9,30.5,30576,36%,6509,17866,"17,866",3,10,7,11.5,29.8,37912,14%,2473,17866,"17,141"
TX,Fannin,9,11,20,12.7,28.8,33253,0%,28,23682,"23,682",9,11,20,12.2,25.9,39796,1%,262,23682,"23,709"
TX,Fayette,5,7,12,14.1,36.5,32643,3%,438,17241,"17,241",5,8,9,15.1,33.7,37085,2%,407,17241,"16,821"
TX,Fisher,2,1,1,10.8,30,35794,17%,677,3974,"3,974",2,2,1,11.7,26.7,43082,17%,676,3974,"3,843"
TX,Floyd,14,72,70,10,28.9,38289,23%,22006,96317,"96,317",19,76,75,13.6,31,41130,20%,19666,96317,"96,061"
TX,Foard,1,1,1,12.3,28.9,31479,100%,1336,1336,"1,336",0,1,2,11.7,26.3,36466,100%,1336,1336,"1,268"
TX,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
TX,Freestone,2,15,12,10.5,31.6,42266,18%,3651,19816,"19,816",2,14,10,11,28.5,48057,15%,2953,19816,"19,622"
TX,Frio,3,13,12,8.4,28.6,30820,14%,2409,17217,"17,217",2,17,14,8.6,27.5,38809,10%,1682,17217,"18,693"
TX,Gaines,4,8,9,9.4,30.8,39111,10%,1836,17526,"17,526",3,7,12,8.9,30.6,53297,3%,563,17526,"19,400"
TX,Galveston,41,154,202,10,29.6,57124,35%,101777,291309,"291,309",48,179,229,9.8,27.6,66173,31%,90964,291309,"313,698"
TX,Garza,1,7,6,9.8,31.9,38400,6%,389,6461,"6,461",1,4,5,8.3,27.5,54606,6%,389,6461,"6,418"
TX,Gillespie,4,11,13,11.4,27.3,47216,16%,4005,24837,"24,837",3,13,15,13.3,26.8,54180,19%,4771,24837,"25,545"
TX,Glasscock,0,1,0,10,29,54354,98%,1204,1226,"1,226",0,1,1,9.6,26.8,74854,98%,1204,1226,"1,297"
TX,Goliad,1,5,4,11.1,29.2,42646,37%,2670,7210,"7,210",1,5,3,11.9,29.2,52612,37%,2654,7210,"7,496"
TX,Gonzales,3,14,17,10.9,31.5,34166,28%,5526,19807,"19,807",4,15,14,12,29.5,43519,26%,5062,19807,"20,372"
TX,Gray,2,2,1,9.5,29.6,51828,53%,3184,6006,"6,006",2,2,1,9.3,36,64284,45%,2728,6006,"6,078"
TX,Grayson,6,29,12,13.2,30.9,32970,23%,5883,25746,"25,746",5,26,17,14.7,36.5,37057,23%,5837,25746,"26,155"
TX,Gregg,17,91,125,11.1,32.3,41623,24%,29652,121730,"121,730",15,92,119,11,35.3,48561,22%,27060,121730,"122,967"
TX,Grimes,4,16,8,10.7,33.5,39959,44%,11629,26604,"26,604",4,22,8,11.9,29.1,44226,40%,10651,26604,"27,075"
TX,Guadalupe,1,8,3,7,24.7,28402,38%,1800,4687,"4,687",0,7,1,8.4,27.3,31710,38%,1792,4687,"4,445"
TX,Hale,4,13,5,15,43.5,31790,1%,87,15760,"15,760",3,15,7,16,40.4,35470,12%,1865,15760,"15,081"
TX,Hall,34,108,99,10.3,28.1,47238,29%,51370,179684,"179,684",34,104,111,10.9,25.7,54578,27%,48467,179684,"190,215"
TX,Hamilton,5,15,8,13.7,38.4,31820,22%,3269,14799,"14,799",2,17,7,13,33.2,33497,22%,3266,14799,"14,068"
TX,Hansford,2,3,2,10.3,28.1,43338,38%,2106,5613,"5,613",2,3,4,9.7,28.1,55215,89%,4983,5613,"5,538"
TX,Hardeman,6,22,8,12.1,38.6,31747,30%,8061,27253,"27,253",7,18,8,14.7,37.8,37729,27%,7469,27253,"25,927"
TX,Hardin,1,2,1,9.8,30.3,34228,24%,1025,4320,"4,320",1,4,0,13,30.6,39128,17%,715,4320,"4,217"
TX,Harris,7,19,7,11.8,27.5,62264,1%,209,32024,"32,024",5,19,8,13.2,28.4,65887,1%,198,32024,"32,853"
TX,Harrison,4,13,19,10.6,30.1,48775,5%,2153,39364,"39,364",3,13,19,12.8,36,53719,5%,1865,39364,"39,255"
TX,Hartley,1,0,0,10.2,31,57589,24%,1450,6062,"6,062",1,2,0,9.6,27.3,66231,24%,1450,6062,"6,111"
TX,Haskell,1,3,0,10.1,30.7,51257,100%,4256,4256,"4,256",2,2,1,9.8,33.9,59356,100%,4256,4256,"4,076"
TX,Hays,14,48,104,7.8,29.7,57051,19%,30563,157107,"157,107",10,66,131,8.7,23.8,61121,17%,25933,157107,"184,951"
TX,Hemphill,1,5,2,9.7,27.6,55391,11%,403,3807,"3,807",1,4,3,9.4,26.8,71177,11%,403,3807,"4,161"
TX,Henderson,2,5,1,10,30.9,43212,1%,102,7331,"7,331",2,5,2,11.8,30.4,47354,1%,100,7331,"6,985"
TX,Hidalgo,3,7,4,7.2,23.7,30280,31%,1511,4894,"4,894",2,3,3,9,22.9,34336,36%,1781,4894,"4,539"
TX,Hill,1,9,15,7.7,32.4,39678,47%,7498,16096,"16,096",2,10,14,11.1,33.4,44178,47%,7507,16096,"16,558"
TX,Hockley,2,11,14,9.3,29.7,40334,36%,8197,22935,"22,935",2,8,16,8.7,30.7,48768,46%,10500,22935,"23,565"
TX,Hood,17,39,31,10.7,30.1,52633,35%,17970,51182,"51,182",7,29,42,11.7,26.5,61371,33%,16796,51182,"53,863"
TX,Hopkins,10,26,25,12.1,35.4,39738,17%,7809,46920,"46,920",7,23,29,13.3,35,44750,23%,10900,46920,"46,341"
TX,Houston,14,63,83,12.4,33,39290,21%,21404,101547,"101,547",16,67,97,13.7,32.8,43568,18%,18341,101547,"104,177"
TX,Howard,5,11,8,12.8,34.6,32543,15%,2028,13789,"13,789",1,11,9,13.4,35.7,33199,41%,5677,13789,"13,488"
TX,Hudspeth,1,4,1,9.6,28.4,26993,100%,3473,3476,"3,476",2,4,0,10,26.3,33048,100%,3463,3476,"3,243"
TX,Hunt,9,49,39,11.3,31.2,41841,13%,11491,86129,"86,129",6,49,53,10.3,27,46632,11%,9085,86129,"88,748"
TX,Hutchinson,5,6,2,9.1,31.3,41592,37%,2689,7343,"7,343",4,4,2,10.5,31,49558,9%,649,7343,"7,232"
TX,Irion,1,1,0,9.9,28.5,52857,100%,1599,1599,"1,599",1,1,1,10.6,27.9,64777,100%,1599,1599,"1,567"
TX,Jack,2,8,7,10.3,30.3,41510,47%,4220,9044,"9,044",2,6,6,9.7,26.9,51711,47%,4294,9044,"8,857"
TX,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
TX,Jasper,2,8,4,11.6,29.2,43443,7%,916,13900,"13,900",3,5,3,12.6,29.3,46398,23%,3165,13900,"13,469"
TX,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
TX,Johnson,1,13,17,10.6,35.4,32326,9%,2319,25540,"25,540",2,11,11,12.5,36.4,35877,6%,1503,25540,"25,998"
TX,Jones,1,10,6,11.4,29.6,52215,7%,1942,28669,"28,669",2,13,7,12.4,33.5,52777,7%,2131,28669,"28,811"
